cutii_sheet_row,cutii_name,qty_per_year,status,confirmed_excel_row,top1_excel_row,top1_score,top1_score_name,top1_score_pdf,top1_name,top1_pdf,top2_excel_row,top2_score,top2_score_name,top2_score_pdf,top2_name,top2_pdf,top3_excel_row,top3_score,top3_score_name,top3_score_pdf,top3_name,top3_pdf
191,Plaquin comp. 200 mg N 30 (Yemen),50950,ambiguous,,38,64.86486486486487,64.86486486486487,64.86486486486487,Albendazol-BP comp. filmate 200 mg N10 (ВУМ-274-02) 12.08.22 Red.2,Albendazol-BP comp. filmate 200 mg N10 (ВУМ-274-02) 12.08.22 Red.2.pdf,39,64.86486486486487,64.86486486486487,64.86486486486487,Albendazol-BP comp. filmate 200 mg N4 (ВУМ-274-01) 12.08.22 Red.2,Albendazol-BP comp. filmate 200 mg N4 (ВУМ-274-01) 12.08.22 Red.2.pdf,191,64.86486486486487,64.86486486486487,64.86486486486487,Carbamazepina-BP comp.  200 mg N10x3 (ВУМ-211-01) 10.01.23 Red.2,Carbamazepina-BP comp.  200 mg N10x3 (ВУМ-211-01) 10.01.23 Red.2.pdf
193,Ramipril-BP comp. 5 mg N30,31500,ambiguous,,689,91.66666666666667,91.66666666666667,91.66666666666667,Ramipril-BP comp. 5 mg N10x3 (SPM-123-01-373) 08.09.25 Red.4,Ramipril-BP comp. 5 mg N10x3 (SPM-123-01-373) 08.09.25 Red.4.pdf,687,86.95652173913044,86.95652173913044,86.95652173913044,Ramipril-BP comp. 10 mg N10x3 (SPM-123-02-373) 08.09.25 Red.4,Ramipril-BP comp. 10 mg N10x3 (SPM-123-02-373) 08.09.25 Red.4.pdf,377,63.1578947368421,63.1578947368421,63.1578947368421,Glicina FORTE comp. de supt 300 mg N30 (ВУМ-188-373) 05.05.22 Red. 4,Glicina FORTE comp. de supt 300 mg N30 (ВУМ-188-373) 05.05.22 Red. 4.pdf
194,Rivaroxaban-BP comp. 10 mg N 30,38500,ambiguous,,699,91.2280701754386,91.2280701754386,91.2280701754386,Rivaroxaban-BP comp. filmate 10 mg N10x3 (ВУМ-240-01) 21.07.21 Red.1,Rivaroxaban-BP comp. filmate 10 mg N10x3 (ВУМ-240-01) 21.07.21 Red.1.pdf,700,91.2280701754386,91.2280701754386,91.2280701754386,Rivaroxaban-BP comp. filmate 10 mg N14x2 (ВУМ-240-02) 21.07.21 Red.1,Rivaroxaban-BP comp. filmate 10 mg N14x2 (ВУМ-240-02) 21.07.21 Red.1.pdf,702,85.18518518518519,85.18518518518519,85.18518518518519,Rivaroxaban-BP comp. filmate 15 mg N10x3 (ВУМ-240-03) 21.07.21 Red.1,Rivaroxaban-BP comp. filmate 15 mg N10x3 (ВУМ-240-03) 21.07.21 Red.1.pdf
195,Rivaroxaban-BP comp. 15 mg N 30 !!!,37500,ambiguous,,702,85.24590163934427,85.24590163934427,85.24590163934427,Rivaroxaban-BP comp. filmate 15 mg N10x3 (ВУМ-240-03) 21.07.21 Red.1,Rivaroxaban-BP comp. filmate 15 mg N10x3 (ВУМ-240-03) 21.07.21 Red.1.pdf,703,85.24590163934427,85.24590163934427,85.24590163934427,Rivaroxaban-BP comp. filmate 15 mg N14x2 (ВУМ-240-04) 21.07.21 Red.1,Rivaroxaban-BP comp. filmate 15 mg N14x2 (ВУМ-240-04) 21.07.21 Red.1.pdf,699,79.3103448275862,79.3103448275862,79.3103448275862,Rivaroxaban-BP comp. filmate 10 mg N10x3 (ВУМ-240-01) 21.07.21 Red.1,Rivaroxaban-BP comp. filmate 10 mg N10x3 (ВУМ-240-01) 21.07.21 Red.1.pdf
196,Rivaroxaban-BP comp. 20 mg N 30 !!!,82100,ambiguous,,705,85.24590163934427,85.24590163934427,85.24590163934427,Rivaroxaban-BP comp. filmate 20 mg N10x3 (ВУМ-240-05) 21.07.21 Red.1,Rivaroxaban-BP comp. filmate 20 mg N10x3 (ВУМ-240-05) 21.07.21 Red.1.pdf,706,85.24590163934427,85.24590163934427,85.24590163934427,Rivaroxaban-BP comp. filmate 20 mg N14x2 (ВУМ-240-06) 21.07.21 Red.1,Rivaroxaban-BP comp. filmate 20 mg N14x2 (ВУМ-240-06) 21.07.21 Red.1.pdf,699,79.3103448275862,79.3103448275862,79.3103448275862,Rivaroxaban-BP comp. filmate 10 mg N10x3 (ВУМ-240-01) 21.07.21 Red.1,Rivaroxaban-BP comp. filmate 10 mg N10x3 (ВУМ-240-01) 21.07.21 Red.1.pdf
199,Sanocard comp. gastro.100 mg N30,32500,ambiguous,,714,69.38775510204081,69.38775510204081,69.38775510204081,SANOCARD comp. gastrorezistent 100 mg N10x3 (ВУМ-258-02) 05.08.21 - Red.1,SANOCARD comp. gastrorezistent 100 mg N10x3 (ВУМ-258-02) 05.08.21 - Red.1.pdf,716,69.38775510204081,69.38775510204081,69.38775510204081,SANOCARD comp. gastrorezistent 150 mg N10x3 (ВУМ-258-03) 05.08.21 - Red.1,SANOCARD comp. gastrorezistent 150 mg N10x3 (ВУМ-258-03) 05.08.21 - Red.1.pdf,717,69.38775510204081,69.38775510204081,69.38775510204081,SANOCARD comp. gastrorezistent 150 mg N20x3 (ВУМ-258-04) 05.08.21 - Red.1,SANOCARD comp. gastrorezistent 150 mg N20x3 (ВУМ-258-04) 05.08.21 - Red.1.pdf
200,Sanocard comp.gastro. 75 mg N 30 !!!,210600,ambiguous,,721,57.407407407407405,57.407407407407405,57.407407407407405,SANOCARD comp. gastrorezistent 75 mg N10x3 (ВУМ-258-01) 05.08.21 - Red.1,SANOCARD comp. gastrorezistent 75 mg N10x3 (ВУМ-258-01) 05.08.21 - Red.1.pdf,716,55.04587155963303,55.04587155963303,55.04587155963303,SANOCARD comp. gastrorezistent 150 mg N10x3 (ВУМ-258-03) 05.08.21 - Red.1,SANOCARD comp. gastrorezistent 150 mg N10x3 (ВУМ-258-03) 05.08.21 - Red.1.pdf,717,55.04587155963303,55.04587155963303,55.04587155963303,SANOCARD comp. gastrorezistent 150 mg N20x3 (ВУМ-258-04) 05.08.21 - Red.1,SANOCARD comp. gastrorezistent 150 mg N20x3 (ВУМ-258-04) 05.08.21 - Red.1.pdf
201,"SinuHealth comp. 60 mg/2,5 mg N30",23250,ambiguous,,740,80.0,80.0,80.0,"SinuHealth comp. 60 mg_2,5 mg N10x10 (SPM-400-02) 13.08.24 Red.1","SinuHealth comp. 60 mg_2,5 mg N10x10 (SPM-400-02) 13.08.24 Red.1.pdf",741,80.0,80.0,80.0,"SinuHealth comp. 60 mg_2,5 mg N10x3 (SPM-400-01) 13.08.24 Red.1","SinuHealth comp. 60 mg_2,5 mg N10x3 (SPM-400-01) 13.08.24 Red.1.pdf",655,62.5,62.5,62.5,Piridostigmin-BP comp. 60 mg N30 flacon (ВУМ-115-02) 16.11.21 Red.2,Piridostigmin-BP comp. 60 mg N30 flacon (ВУМ-115-02) 16.11.21 Red.2.pdf
202,SleepON comp. N 30,13700,ambiguous,,743,83.87096774193549,83.87096774193549,83.87096774193549,SleepOn comp. 300mg+3mg N15x2 (SPM-391-02) 15.12.25 Red. 2,SleepOn comp. 300mg+3mg N15x2 (SPM-391-02) 15.12.25 Red. 2.pdf,744,83.87096774193549,83.87096774193549,83.87096774193549,SleepOn comp. 300mg+3mg N30 (SPM-391-01) 18.02.26 Red.1,SleepOn comp. 300mg+3mg N30 (SPM-391-01) 18.02.26 Red.1.pdf,57,61.53846153846154,61.53846153846154,61.53846153846154,Ambroxol-BP comp. 30 mg N10x2 (SPM-091-01-373) 28.02.26 Red. 4,Ambroxol-BP comp. 30 mg N10x2 (SPM-091-01-373) 28.02.26 Red. 4.pdf
203,Spasmoverin Forte comp. 80 mg N 30,7800,ambiguous,,746,92.06349206349206,92.06349206349206,92.06349206349206,Spasmoverin FORTE comp. 80 mg N10 (ВУМ-135-01-373) 18.06.21 Red.1,Spasmoverin FORTE comp. 80 mg N10 (ВУМ-135-01-373) 18.06.21 Red.1.pdf,747,92.06349206349206,92.06349206349206,92.06349206349206,Spasmoverin FORTE comp. 80 mg N10x2 (ВУМ-135-02-373) 18.06.21 Red. 1,Spasmoverin FORTE comp. 80 mg N10x2 (ВУМ-135-02-373) 18.06.21 Red. 1 .pdf,748,92.06349206349206,92.06349206349206,92.06349206349206,Spasmoverin FORTE comp. 80 mg N10x3 (ВУМ-135-03-373) 18.06.21 Red. 1,Spasmoverin FORTE comp. 80 mg N10x3 (ВУМ-135-03-373) 18.06.21 Red. 1.pdf
204,Spironolacton-BP comp. 25 mg N30,63750,ambiguous,,756,93.33333333333333,93.33333333333333,93.33333333333333,Spironolacton-BP comp. 25 mg N10x3 (BUM-131-03) 15.10.21 Red.1,Spironolacton-BP comp. 25 mg N10x3 (BUM-131-03) 15.10.21 Red.1.pdf,757,93.33333333333333,93.33333333333333,93.33333333333333,Spironolacton-BP comp. 25 mg N20x3 (BUM-131-01) 15.10.21 Red.2,Spironolacton-BP comp. 25 mg N20x3 (BUM-131-01) 15.10.21 Red.2.pdf,759,87.71929824561403,87.71929824561403,87.71929824561403,Spironolacton-BP comp. 50 mg N10x3 (BUM-131-04) 15.10.21 Red.1,Spironolacton-BP comp. 50 mg N10x3 (BUM-131-04) 15.10.21 Red.1.pdf
205,Spironolacton-BP comp. 50 mg N30,30500,ambiguous,,759,93.33333333333333,93.33333333333333,93.33333333333333,Spironolacton-BP comp. 50 mg N10x3 (BUM-131-04) 15.10.21 Red.1,Spironolacton-BP comp. 50 mg N10x3 (BUM-131-04) 15.10.21 Red.1.pdf,760,93.33333333333333,93.33333333333333,93.33333333333333,Spironolacton-BP comp. 50 mg N20x3 (BUM-131-02) 15.10.21 Red.2,Spironolacton-BP comp. 50 mg N20x3 (BUM-131-02) 15.10.21 Red.2.pdf,756,87.71929824561403,87.71929824561403,87.71929824561403,Spironolacton-BP comp. 25 mg N10x3 (BUM-131-03) 15.10.21 Red.1,Spironolacton-BP comp. 25 mg N10x3 (BUM-131-03) 15.10.21 Red.1.pdf
207,Tioctovens comp. film. 600 mg N 30,5000,ambiguous,,421,58.333333333333336,58.333333333333336,58.333333333333336,Indapamid-BP comp. film. prelungite 1.5 mg N10x3 (SPM-200-03) 17.07.24 Red.3,Indapamid-BP comp. film. prelungite 1.5 mg N10x3 (SPM-200-03) 17.07.24 Red.3.pdf,495,58.333333333333336,58.333333333333336,58.333333333333336,Losartan-BP comp. film. 100 mg N10x3 (ВУМ-078-03) 16.01.24 Red.2,Losartan-BP comp. film. 100 mg N10x3 (ВУМ-078-03) 16.01.24 Red.2.pdf,497,58.333333333333336,58.333333333333336,58.333333333333336,Losartan-BP comp. film. 50 mg N10x3 (ВУМ-078-04) 16.01.24 Red.3,Losartan-BP comp. film. 50 mg N10x3 (ВУМ-078-04) 16.01.24 Red.3.pdf
210,Torasemid-BP comp. 5 mg N 30,32530,ambiguous,,797,90.19607843137254,90.19607843137254,90.19607843137254,Torasemid-BP comp. 5 mg N10x3 (SPM-100-01) 07.10.25 Red.3,Torasemid-BP comp. 5 mg N10x3 (SPM-100-01) 07.10.25 Red.3.pdf,795,85.71428571428571,85.71428571428571,85.71428571428571,Torasemid-BP comp. 10 mg N10x3 (SPM-100-02) 07.10.25 Red.3,Torasemid-BP comp. 10 mg N10x3 (SPM-100-02) 07.10.25 Red.3.pdf,489,57.83132530120482,57.83132530120482,57.83132530120482,Loperamid-BP comp. 2 mg N10 (ВУМ-344-01) 12.05.23 Red.1,Loperamid-BP comp. 2 mg N10 (ВУМ-344-01) 12.05.23 Red.1.pdf
211,Valsartan comp. 160 mg N 30,11400,ambiguous,,810,61.53846153846154,61.53846153846154,61.53846153846154,Valsartan-BP comp. filmate 160 mg N10x3 (ВУМ-271-04) 07.04.23 Red.1,Valsartan-BP comp. filmate 160 mg N10x3 (ВУМ-271-04) 07.04.23 Red.1.pdf,811,61.53846153846154,61.53846153846154,61.53846153846154,Valsartan-BP comp. filmate 160 mg N14 (ВУМ-271-03) 07.04.23 Red.1,Valsartan-BP comp. filmate 160 mg N14 (ВУМ-271-03) 07.04.23 Red.1.pdf,57,57.89473684210526,57.89473684210526,57.89473684210526,Ambroxol-BP comp. 30 mg N10x2 (SPM-091-01-373) 28.02.26 Red. 4,Ambroxol-BP comp. 30 mg N10x2 (SPM-091-01-373) 28.02.26 Red. 4.pdf
212,Valsartan comp. 80 mg N 30,17500,ambiguous,,57,59.45945945945946,59.45945945945946,59.45945945945946,Ambroxol-BP comp. 30 mg N10x2 (SPM-091-01-373) 28.02.26 Red. 4,Ambroxol-BP comp. 30 mg N10x2 (SPM-091-01-373) 28.02.26 Red. 4.pdf,573,59.45945945945946,59.45945945945946,59.45945945945946,Monacolin K+Co-Q10 comp. 3 mg_30 mg N60 (SPM-422-02) 20.06.25 Red.2,Monacolin K+Co-Q10 comp. 3 mg_30 mg N60 (SPM-422-02) 20.06.25 Red.2.pdf,746,59.45945945945946,59.45945945945946,59.45945945945946,Spasmoverin FORTE comp. 80 mg N10 (ВУМ-135-01-373) 18.06.21 Red.1,Spasmoverin FORTE comp. 80 mg N10 (ВУМ-135-01-373) 18.06.21 Red.1.pdf
216,Carbamazepin-BP comp 200 mg N50,31950,ambiguous,,191,63.829787234042556,63.829787234042556,63.829787234042556,Carbamazepina-BP comp.  200 mg N10x3 (ВУМ-211-01) 10.01.23 Red.2,Carbamazepina-BP comp.  200 mg N10x3 (ВУМ-211-01) 10.01.23 Red.2.pdf,192,63.829787234042556,63.829787234042556,63.829787234042556,Carbamazepina-BP comp.  200 mg N10x5 (ВУМ-211-02) 10.01.23 Red.2,Carbamazepina-BP comp.  200 mg N10x5 (ВУМ-211-02) 10.01.23 Red.2.pdf,193,63.829787234042556,63.829787234042556,63.829787234042556,Carbamazepina-BP comp.  400 mg N10x3 (ВУМ-211-03) 10.01.23 Red.2,Carbamazepina-BP comp.  400 mg N10x3 (ВУМ-211-03) 10.01.23 Red.2.pdf
217,Carbamazepin-BP comp 400 mg N50,11650,ambiguous,,193,63.829787234042556,63.829787234042556,63.829787234042556,Carbamazepina-BP comp.  400 mg N10x3 (ВУМ-211-03) 10.01.23 Red.2,Carbamazepina-BP comp.  400 mg N10x3 (ВУМ-211-03) 10.01.23 Red.2.pdf,194,63.829787234042556,63.829787234042556,63.829787234042556,Carbamazepina-BP comp.  400 mg N10x5 (ВУМ-211-04) 10.01.23 Red.2,Carbamazepina-BP comp.  400 mg N10x5 (ВУМ-211-04) 10.01.23 Red.2.pdf,191,61.702127659574465,61.702127659574465,61.702127659574465,Carbamazepina-BP comp.  200 mg N10x3 (ВУМ-211-01) 10.01.23 Red.2,Carbamazepina-BP comp.  200 mg N10x3 (ВУМ-211-01) 10.01.23 Red.2.pdf
218,Ipidacrina-BP comp. 20 mg N50,6000,ambiguous,,425,58.69565217391305,58.69565217391305,58.69565217391305,Ipidacrină-BP comp. 20 mg N10x3 (ВУМ-326-01-373) 06.02.23 Red.1,Ipidacrină-BP comp. 20 mg N10x3 (ВУМ-326-01-373) 06.02.23 Red.1.pdf,426,58.69565217391305,58.69565217391305,58.69565217391305,Ipidacrină-BP comp. 20 mg N10x5 (ВУМ-326-02-373) 06.02.23 Red.1,Ipidacrină-BP comp. 20 mg N10x5 (ВУМ-326-02-373) 06.02.23 Red.1.pdf,11,56.09756097560975,55.0,56.09756097560975,ASCORBINAT comp. 20 mg N100 (ВУМ-177-01) 15.10.18,ASCORBINAT comp. 20 mg N100 (ВУМ-177-01) 15.10.18.pdf
219,Acid Folic-BP comp. 5 mg N 60,11400,ambiguous,,24,90.56603773584905,90.56603773584905,90.56603773584905,Acid Folic-BP comp. 5 mg N60 (ВУМ-007-02-373) Red. 2 - 12.05.21,Acid Folic-BP comp. 5 mg N60 (ВУМ-007-02-373) Red. 2 - 12.05.21.pdf,22,86.27450980392157,86.27450980392157,86.27450980392157,Acid Folic-BP comp. 1 mg N60 (ВУМ-007-01-373) Red. 2 - 12.05.21,Acid Folic-BP comp. 1 mg N60 (ВУМ-007-01-373) Red. 2 - 12.05.21.pdf,26,61.904761904761905,61.904761904761905,61.904761904761905,Acid acetilsalicilic comp. 500 mg N10 (SPM-170-05-373) 12.06.24 Red. 1,Acid acetilsalicilic comp. 500 mg N10 (SPM-170-05-373) 12.06.24 Red. 1.pdf
222,Clomed comp. 50 mg N60 noi!!!,3400,ambiguous,,120,68.18181818181819,68.18181818181819,68.18181818181819,Azatioprin-BP comp. 50 mg N60 (ВУМ-023-01) 22.12.21 red.1,Azatioprin-BP comp. 50 mg N60 (ВУМ-023-01) 22.12.21 red.1.pdf,184,68.18181818181819,68.18181818181819,68.18181818181819,Captopril comp. 50 mg N60 (ВУМ-031-03)  01.12.18,Captopril comp. 50 mg N60 (ВУМ-031-03)  01.12.18.pdf,552,68.18181818181819,68.18181818181819,68.18181818181819,Metoprolol comp. 50 mg N60  (ВУМ-091-02)  15.12.18,Metoprolol comp. 50 mg N60  (ВУМ-091-02)  15.12.18.pdf
225,Metformin-BP comp. film. 1000 mg N60,20250,ambiguous,,526,83.87096774193549,83.87096774193549,83.87096774193549,Metformin-BP comp. 1000 mg N10x3 (SPM-203-05-373) 07.02.25 Red.2,Metformin-BP comp. 1000 mg N10x3 (SPM-203-05-373) 07.02.25 Red.2.pdf,527,83.87096774193549,83.87096774193549,83.87096774193549,Metformin-BP comp. 1000 mg N10x6 (SPM-203-06-373) 07.02.25 Red.2,Metformin-BP comp. 1000 mg N10x6 (SPM-203-06-373) 07.02.25 Red.2.pdf,529,73.6842105263158,73.6842105263158,73.6842105263158,Metformin-BP comp. 500 mg N10x3 (SPM-203-01-373) 07.02.25 Red.2,Metformin-BP comp. 500 mg N10x3 (SPM-203-01-373) 07.02.25 Red.2.pdf
226,Metformin-BP comp. film. 500 mg N60,10850,ambiguous,,529,83.33333333333333,83.33333333333333,83.33333333333333,Metformin-BP comp. 500 mg N10x3 (SPM-203-01-373) 07.02.25 Red.2,Metformin-BP comp. 500 mg N10x3 (SPM-203-01-373) 07.02.25 Red.2.pdf,530,83.33333333333333,83.33333333333333,83.33333333333333,Metformin-BP comp. 500 mg N10x6 (SPM-203-02-373) 07.02.25 Red.2,Metformin-BP comp. 500 mg N10x6 (SPM-203-02-373) 07.02.25 Red.2.pdf,526,75.0,75.0,75.0,Metformin-BP comp. 1000 mg N10x3 (SPM-203-05-373) 07.02.25 Red.2,Metformin-BP comp. 1000 mg N10x3 (SPM-203-05-373) 07.02.25 Red.2.pdf
227,Metformin-BP comp. film. 850 mg N60,12700,ambiguous,,532,83.33333333333333,83.33333333333333,83.33333333333333,Metformin-BP comp. 850 mg N10x3 (SPM-203-03-373) 07.02.25 Red.2,Metformin-BP comp. 850 mg N10x3 (SPM-203-03-373) 07.02.25 Red.2.pdf,533,83.33333333333333,83.33333333333333,83.33333333333333,Metformin-BP comp. 850 mg N10x6 (SPM-203-04-373) 07.02.25 Red.3,Metformin-BP comp. 850 mg N10x6 (SPM-203-04-373) 07.02.25 Red.3.pdf,526,75.0,75.0,75.0,Metformin-BP comp. 1000 mg N10x3 (SPM-203-05-373) 07.02.25 Red.2,Metformin-BP comp. 1000 mg N10x3 (SPM-203-05-373) 07.02.25 Red.2.pdf
229,"Metotrexat-BP comp. 2,5 mg N60",6000,ambiguous,,554,92.85714285714286,92.85714285714286,92.85714285714286,"Metotrexat-BP comp. 2,5 mg N10x3 (SPM-194-04) 17.02.25 Red. 1","Metotrexat-BP comp. 2,5 mg N10x3 (SPM-194-04) 17.02.25 Red. 1.pdf",555,92.85714285714286,92.85714285714286,92.85714285714286,"Metotrexat-BP comp. 2,5 mg N20x3 (SPM-194-01) 17.02.25 Red. 2","Metotrexat-BP comp. 2,5 mg N20x3 (SPM-194-01) 17.02.25 Red. 2.pdf",316,69.56521739130434,69.56521739130434,69.56521739130434,"Enalapril-BP comp. 2,5 mg N60 (ВУМ-049-02-373) 01.12.18","Enalapril-BP comp. 2,5 mg N60 (ВУМ-049-02-373) 01.12.18.pdf"
234,Panzimed Forte comp. N 100,6900,ambiguous,,625,86.95652173913044,86.95652173913044,86.95652173913044,PANZIMED Forte comp. gastrorezistente N10x10 (ВУМ-336-02) 07.11.23 Red.2,PANZIMED Forte comp. gastrorezistente N10x10 (ВУМ-336-02) 07.11.23 Red.2.pdf,626,86.95652173913044,86.95652173913044,86.95652173913044,PANZIMED Forte comp. gastrorezistente N10x2 (ВУМ-336-01) 07.11.23 Red.2,PANZIMED Forte comp. gastrorezistente N10x2 (ВУМ-336-01) 07.11.23 Red.2.pdf,622,70.0,70.0,70.0,PANZIMED FORTE capsule 25000 UA N30 (ВУМ-109-01)  15.12.18,PANZIMED FORTE capsule 25000 UA N30 (ВУМ-109-01)  15.12.18.pdf
235,"SinuHealth comp. 60 mg/2,5 mg N 100",13100,ambiguous,,740,77.19298245614036,77.19298245614036,77.19298245614036,"SinuHealth comp. 60 mg_2,5 mg N10x10 (SPM-400-02) 13.08.24 Red.1","SinuHealth comp. 60 mg_2,5 mg N10x10 (SPM-400-02) 13.08.24 Red.1.pdf",741,77.19298245614036,77.19298245614036,77.19298245614036,"SinuHealth comp. 60 mg_2,5 mg N10x3 (SPM-400-01) 13.08.24 Red.1","SinuHealth comp. 60 mg_2,5 mg N10x3 (SPM-400-01) 13.08.24 Red.1.pdf",583,51.76470588235294,51.76470588235294,51.76470588235294,Naltrexon-BP comp. 50 mg N60 (ВУМ-198-01) 15.01.19,Naltrexon-BP comp. 50 mg N60 (ВУМ-198-01) 15.01.19.pdf
239,Antigripal Forte Lamie pulb.sol.oral. N10,11900,ambiguous,,83,65.57377049180329,65.57377049180329,65.57377049180329,Antigripal FORTE Lamaie pulbere sol. orala N10 (ВУМ-190-01) 27.09.22 Red.2,Antigripal FORTE Lamaie pulbere sol. orala N10 (ВУМ-190-01) 27.09.22 Red.2.pdf,86,65.57377049180329,65.57377049180329,65.57377049180329,Antigripal FORTE Portocale pulbere sol. orala N10 (ВУМ-190-02) 27.09.22 Red.2,Antigripal FORTE Portocale pulbere sol. orala N10 (ВУМ-190-02) 27.09.22 Red.2.pdf,84,58.8235294117647,58.8235294117647,58.8235294117647,Antigripal FORTE Lamaie pulbere sol. orala N30 (SPM-190-03-373) 08.02.24 Red.1,Antigripal FORTE Lamaie pulbere sol. orala N30 (SPM-190-03-373) 08.02.24 Red.1.pdf
240,Antigripal Forte Portocala pulb.sol.oral. N10,5600,ambiguous,,86,63.9344262295082,63.9344262295082,63.9344262295082,Antigripal FORTE Portocale pulbere sol. orala N10 (ВУМ-190-02) 27.09.22 Red.2,Antigripal FORTE Portocale pulbere sol. orala N10 (ВУМ-190-02) 27.09.22 Red.2.pdf,83,61.53846153846154,61.53846153846154,61.53846153846154,Antigripal FORTE Lamaie pulbere sol. orala N10 (ВУМ-190-01) 27.09.22 Red.2,Antigripal FORTE Lamaie pulbere sol. orala N10 (ВУМ-190-01) 27.09.22 Red.2.pdf,87,60.317460317460316,60.317460317460316,60.317460317460316,Antigripal FORTE Portocale pulbere sol. orala N30 (SPM-190-04-373) 08.02.24 Red.1,Antigripal FORTE Portocale pulbere sol. orala N30 (SPM-190-04-373) 08.02.24 Red.1.pdf
242,Antigripal pulb.sol.oral. N10,15800,ambiguous,,83,65.11627906976744,65.11627906976744,65.11627906976744,Antigripal FORTE Lamaie pulbere sol. orala N10 (ВУМ-190-01) 27.09.22 Red.2,Antigripal FORTE Lamaie pulbere sol. orala N10 (ВУМ-190-01) 27.09.22 Red.2.pdf,86,65.11627906976744,65.11627906976744,65.11627906976744,Antigripal FORTE Portocale pulbere sol. orala N10 (ВУМ-190-02) 27.09.22 Red.2,Antigripal FORTE Portocale pulbere sol. orala N10 (ВУМ-190-02) 27.09.22 Red.2.pdf,89,65.11627906976744,65.11627906976744,65.11627906976744,Antigripal KIDS pulbere sol orala 250+30+2 mg N10 (ВУМ-192-01) 27.09.22 Red. 2,Antigripal KIDS pulbere sol orala 250+30+2 mg N10 (ВУМ-192-01) 27.09.22 Red. 2.pdf
243,Bronhoclean pulb.sol.oral. 200 mg 3g N10,4050,ambiguous,,160,62.06896551724138,62.06896551724138,62.06896551724138,BronhoCLEAN pulbere 200 mg N5x2 (ВУМ-028-02) 26.08.22 Red. 3,BronhoCLEAN pulbere 200 mg N5x2 (ВУМ-028-02) 26.08.22 Red. 3.pdf,158,58.0,58.0,58.0,BronhoCLEAN pulbere 100 mg N5x2 (ВУМ-028-01) 26.08.22 Red. 3,BronhoCLEAN pulbere 100 mg N5x2 (ВУМ-028-01) 26.08.22 Red. 3.pdf,162,58.0,58.0,58.0,BronhoCLEAN pulbere 600 mg N5x2 (ВУМ-028-03) 26.08.22 Red. 3,BronhoCLEAN pulbere 600 mg N5x2 (ВУМ-028-03) 26.08.22 Red. 3.pdf
246,"Collagen Class/Business pulb. 14g, N10",6250,no_match,,267,42.42424242424242,42.42424242424242,42.42424242424242,Collagen+Vit. C  pulbere 10 g N30 (SPM-373-01) 19.11.25 Red. 3,Collagen+Vit. C  pulbere 10 g N30 (SPM-373-01) 19.11.25 Red. 3.pdf,502,38.63636363636363,38.63636363636363,38.63636363636363,LustOn capsule N10x12 (ВУМ-116-01) 04.07.23 Red. 2,LustOn capsule N10x12 (ВУМ-116-01) 04.07.23 Red. 2.pdf,682,38.46153846153846,38.46153846153846,38.46153846153846,"Prolax Kids pulbere sol. orală 6,9 g N10 (ВУМ-224-01-373) 01.10.19","Prolax Kids pulbere sol. orală 6,9 g N10 (ВУМ-224-01-373) 01.10.19.pdf"
247,"Hidroreg BP pulb./sol.or. 18,9g N10",16300,ambiguous,,394,62.06896551724138,62.06896551724138,62.06896551724138,"HIDROREG pulb_sol_or_20,9g_N10_(ВУМ-066-01) 10.12.18","HIDROREG pulb_sol_or_20,9g_N10_(ВУМ-066-01) 10.12.18.pdf",402,60.0,60.0,60.0,"Hidroreg BP pulbere sol. orala 18,9 g N10 (ВУМ-065-01-373) 10.10.22 Red.2","Hidroreg BP pulbere sol. orala 18,9 g N10 (ВУМ-065-01-373) 10.10.22 Red.2.pdf",403,51.06382978723404,51.06382978723404,51.06382978723404,"Hidroreg OPTIM pulbere sol. orala 10,4 g N10 Sup. Alim (ВУМ-196-01-373_40) 29.09.22 Red. 3","Hidroreg OPTIM pulbere sol. orala 10,4 g N10 Sup. Alim (ВУМ-196-01-373_40) 29.09.22 Red. 3.pdf"
250,Orvistop Lemon pulb.sol.oral. 20 g N10,81050,no_match,,792,46.15384615384615,46.15384615384615,46.15384615384615,Tiopental-BP pulbere sol. inj. 1 g N10 (ВУМ-218-02) 06.11.23 Red.1,Tiopental-BP pulbere sol. inj. 1 g N10 (ВУМ-218-02) 06.11.23 Red.1.pdf,438,46.017699115044245,46.017699115044245,46.017699115044245,Joint SUPPORT Ultra pulbere sol. orala 14 g N30 (SPM-241-01) 15.01.25 Red.3,Joint SUPPORT Ultra pulbere sol. orala 14 g N30 (SPM-241-01) 15.01.25 Red.3.pdf,789,45.283018867924525,45.283018867924525,45.283018867924525,"Tiopental-BP pulbere sol. inj. 0,5 g N10 (ВУМ-218-01) 06.11.23 Red.1","Tiopental-BP pulbere sol. inj. 0,5 g N10 (ВУМ-218-01) 06.11.23 Red.1.pdf"
